knee_angle,knee_cross,hip_angle,hip_cross,back_angle,knee_label,hip_label,back_label,overall_label
83.27,-0.2146,95.7,-0.0446,21.6,2,0,2,2
91.57,-0.7051,83.31,-0.1641,37.14,3,0,0,3
112.4,0.2375,95.37,0.0369,44.89,1,0,0,1
87.52,-0.045,84.97,0.0125,44.97,0,0,0,0
93.88,0.5453,89.26,-0.143,30.5,1,0,0,1
43.51,-0.0117,93.94,-0.1475,33.81,3,0,0,3
66.76,0.5309,48.42,-0.0962,65.15,1,3,3,3
90.61,0.2024,97.45,-0.0324,40.8,0,0,0,0
99.48,0.0881,93.03,0.0046,72.56,0,0,3,3
92.56,0.0204,61.74,-0.0049,41.49,0,2,0,2
97.0,0.0643,97.18,-0.0585,34.51,0,0,0,0
90.49,0.1685,84.2,0.0259,19.69,0,0,2,2
96.88,0.055,89.18,-0.1075,43.17,0,0,0,0
135.97,0.0956,124.01,0.1316,33.92,3,3,0,3
96.3,0.0447,84.55,-0.0292,63.86,0,0,1,1
112.03,0.0214,95.24,-0.0426,43.21,1,0,0,1
99.95,0.0633,81.2,0.0282,43.63,0,0,0,0
89.56,-0.0482,87.67,0.0038,72.89,0,0,3,3
96.3,-0.1971,97.85,0.1541,39.05,0,0,0,0
90.84,0.4556,86.93,0.0136,32.88,1,0,0,1
99.17,-0.1183,91.72,-0.1122,17.7,0,0,2,2
86.18,-0.4019,92.67,-0.0941,37.22,2,0,0,2
90.67,0.1989,89.61,0.1674,39.16,0,0,0,0
70.66,-0.3458,73.8,-0.0086,17.26,2,2,2,2
92.62,-0.6738,81.78,-0.1178,30.29,3,0,0,3
67.94,0.0515,88.88,0.1843,47.81,3,0,0,3
96.04,-0.3708,96.74,-0.1754,48.61,2,0,0,2
96.52,0.0731,83.78,0.0848,45.34,0,0,0,0
78.88,0.1149,95.37,0.1074,49.29,2,0,0,2
91.8,0.0289,80.3,-0.0621,45.99,0,0,0,0
65.65,-0.0734,84.1,0.1329,40.53,3,0,0,3
88.84,-0.4494,90.29,0.0661,33.39,2,0,0,2
94.09,-0.312,93.13,-0.2147,40.98,2,0,0,2
111.61,0.0002,86.65,-0.0414,35.12,1,0,0,1
81.78,-0.4463,71.94,0.064,28.68,2,2,2,2
52.22,0.0372,84.23,-0.1038,35.22,3,0,0,3
130.84,0.0388,121.1,0.0621,45.04,3,3,0,3
99.64,0.4292,103.23,-0.1409,54.2,1,1,1,1
139.83,0.0525,125.91,-0.126,49.82,3,3,0,3
92.4,0.2438,83.04,0.1555,73.36,1,0,3,3
94.13,-0.053,82.84,-0.0096,64.24,0,0,1,1
95.79,0.1901,80.27,-0.0188,31.96,0,0,0,0
117.63,0.165,146.51,0.1482,34.3,3,3,0,3
94.66,-0.6105,86.53,0.1396,39.81,3,0,0,3
97.48,0.116,86.74,0.1457,37.47,0,0,0,0
96.28,0.1049,90.98,0.019,33.17,0,0,0,0
47.54,0.1281,92.63,0.0852,41.55,3,0,0,3
111.4,0.257,107.88,-0.0221,56.6,1,1,1,1
94.9,0.2082,86.84,0.0529,35.25,0,0,0,0
97.2,0.0678,92.83,-0.1827,41.35,0,0,0,0
77.69,-0.257,90.96,0.0758,39.17,2,0,0,2
95.82,0.511,98.02,0.0821,49.72,1,0,0,1
97.88,0.1296,64.28,0.1001,41.89,0,2,0,2
114.42,0.5326,108.2,0.0472,54.45,1,1,1,1
97.98,0.0,81.46,-0.1107,45.87,0,0,0,0
99.18,0.0004,88.94,-0.1991,46.67,0,0,0,0
67.31,0.8048,40.11,-0.0485,79.09,3,3,3,3
91.15,0.1589,80.33,-0.0014,34.83,0,0,0,0
59.88,0.0581,86.16,0.0382,51.21,3,0,1,3
97.14,-0.0327,67.16,0.0391,34.84,0,2,0,2
85.73,0.5981,95.74,-0.0849,31.66,3,0,0,3
64.39,0.1129,96.59,-0.0306,41.86,3,0,0,3
95.24,0.8466,81.15,0.0278,41.58,3,0,0,3
99.01,-0.2415,78.53,0.0425,37.07,2,2,0,2
75.02,-0.1628,83.65,-0.1158,46.24,2,0,0,2
81.45,-0.3527,63.8,-0.068,26.15,2,2,2,2
90.58,-0.1442,84.41,-0.0186,19.91,0,0,2,2
91.51,-0.1595,85.4,0.1056,42.29,0,0,0,0
82.31,0.1277,98.36,0.1197,38.47,2,0,0,2
106.51,0.2019,84.49,0.0954,34.64,1,0,0,1
58.85,0.5415,46.24,0.1461,81.26,1,3,3,3
101.54,0.2948,89.4,0.0574,30.15,1,0,0,1
93.98,0.1784,85.12,0.0158,59.26,0,0,1,1
70.04,-0.0285,88.45,-0.0882,37.92,2,0,0,2
95.08,-0.1086,91.31,0.0835,26.54,0,0,2,2
93.19,0.2007,112.81,0.1111,41.7,0,1,0,1
95.82,-0.1842,81.02,-0.122,35.84,0,0,0,0
86.75,0.1182,84.01,0.0043,42.29,0,0,0,0
93.18,0.0937,64.31,0.0376,31.21,0,2,0,2
93.01,0.0553,83.72,0.0492,37.88,0,0,0,0
101.8,0.2975,110.23,0.0193,54.8,1,1,1,1
92.39,0.0151,92.56,0.0231,49.05,0,0,0,0
49.44,0.0183,89.44,-0.1406,30.88,3,0,0,3
106.18,0.198,99.21,0.0805,37.57,1,0,0,1
93.39,0.0055,88.91,-0.0365,30.91,0,0,0,0
85.4,-0.4147,93.1,0.0965,35.68,2,0,0,2
99.62,0.4524,95.09,0.0991,31.95,1,0,0,1
73.19,0.0049,94.1,0.1551,34.48,2,0,0,2
94.23,0.2679,106.41,-0.0194,40.62,1,1,0,1
96.55,0.0084,97.45,-0.1032,32.91,0,0,0,0
114.12,0.3457,109.88,0.1518,60.69,1,1,1,1
104.81,-0.1737,84.9,-0.0215,38.47,1,0,0,1
89.79,0.0782,96.29,-0.017,33.35,0,0,0,0
99.99,0.6928,88.13,-0.2078,35.77,3,0,0,3
95.81,0.3509,95.14,0.0634,49.81,1,0,0,1
76.22,-0.3141,63.76,0.0158,15.29,2,2,2,2
81.86,-0.3973,75.09,0.0389,15.97,2,2,2,2
92.82,-0.0436,106.91,-0.0637,32.04,0,1,0,1
99.76,0.1454,97.73,0.1793,40.15,0,0,0,0
60.97,0.802,53.11,0.1004,73.55,3,3,3,3
75.94,0.0966,96.39,-0.0324,41.06,2,0,0,2
86.06,0.1474,93.08,-0.2066,46.3,0,0,0,0
92.86,-0.7903,88.26,0.0121,46.89,3,0,0,3
88.18,0.2001,90.83,-0.0866,46.83,0,0,0,0
70.9,0.5776,51.75,-0.01,77.99,3,3,3,3
94.68,0.1702,93.32,-0.0418,19.47,0,0,2,2
108.19,0.4356,113.76,0.0156,57.08,1,1,1,1
143.59,0.2027,126.19,-0.0434,43.49,3,3,0,3
68.65,-0.0576,90.4,-0.0318,46.05,3,0,0,3
92.89,0.3966,86.24,0.0644,28.16,1,0,2,1
96.98,-0.1303,92.64,0.0492,43.63,0,0,0,0
104.86,-0.2305,88.96,-0.1188,33.2,1,0,0,1
89.87,0.0244,92.99,-0.1537,48.34,0,0,0,0
93.11,-0.2494,68.11,0.1395,30.54,2,2,0,2
73.87,-0.1064,95.48,-0.0637,28.65,2,0,2,2
92.05,0.152,99.45,-0.0298,53.18,0,0,1,1
89.87,-0.4236,92.78,-0.1041,46.67,2,0,0,2
85.79,-0.126,70.42,0.0521,33.01,0,2,0,2
50.08,0.5576,46.61,0.0527,75.9,3,3,3,3
95.77,0.112,97.17,-0.1443,33.83,0,0,0,0
93.01,-0.101,80.6,0.0648,26.54,0,0,2,2
57.6,0.7151,47.51,-0.0057,69.04,3,3,3,3
88.52,0.4568,91.16,-0.0309,35.99,1,0,0,1
85.1,0.0487,82.94,-0.0796,40.27,0,0,0,0
102.02,0.3233,108.38,-0.0024,51.15,1,1,1,1
93.5,-0.0465,80.91,-0.1433,56.97,0,0,1,1
86.27,-0.4718,89.55,-0.1265,36.58,2,0,0,2
79.91,-0.3244,60.63,-0.0944,30.41,2,2,0,2
97.5,0.0798,85.13,0.11,33.94,0,0,0,0
89.94,-0.1586,84.64,-0.049,72.92,0,0,3,3
72.33,0.1032,86.49,0.0612,41.88,2,0,0,2
88.68,0.103,83.01,0.1825,33.76,0,0,0,0
131.39,-0.1454,145.21,0.0217,30.53,3,3,0,3
90.67,-0.0561,93.66,-0.0493,46.33,0,0,0,0
71.65,-0.343,73.73,0.142,22.38,2,2,2,2
61.04,0.0587,81.54,-0.0867,43.6,3,0,0,3
132.42,-0.0712,119.77,-0.1743,51.55,3,3,1,3
95.01,0.2512,89.64,0.1247,39.62,1,0,0,1
99.61,0.4277,95.39,0.106,39.52,1,0,0,1
80.24,0.2026,83.35,-0.0364,46.73,2,0,0,2
87.65,-0.2648,91.44,0.011,37.26,2,0,0,2
86.37,-0.3306,71.5,-0.1502,49.08,2,2,0,2
87.9,-0.3463,92.12,-0.1281,40.43,2,0,0,2
54.45,0.657,44.59,-0.1077,67.99,3,3,3,3
86.22,0.4296,97.03,0.0901,39.91,1,0,0,1
96.5,-0.2062,95.58,-0.2053,75.73,0,0,3,3
63.59,0.9032,52.88,-0.078,82.96,3,3,3,3
96.66,0.1027,114.36,-0.1259,33.57,0,1,0,1
95.56,-0.0613,95.61,-0.0471,23.66,0,0,2,2
90.48,0.0113,92.34,-0.0239,35.69,0,0,0,0
83.74,0.401,85.64,-0.0058,34.04,1,0,0,1
114.36,0.1186,91.19,-0.126,38.29,1,0,0,1
101.88,0.4841,108.79,-0.1618,55.62,1,1,1,1
94.79,-0.3368,82.65,-0.2126,39.11,2,0,0,2
95.8,-0.1241,90.04,-0.027,41.25,0,0,0,0
97.97,0.037,110.51,0.1278,35.12,0,1,0,1
88.86,-0.3522,86.33,0.1096,34.23,2,0,0,2
90.9,0.1809,89.83,-0.1397,35.75,0,0,0,0
92.68,-0.1205,94.91,0.1294,44.49,0,0,0,0
70.28,-0.1308,99.86,0.1047,43.39,2,0,0,2
95.28,0.3246,102.67,0.0709,35.64,1,1,0,1
91.75,-0.142,82.9,-0.0123,43.21,0,0,0,0
88.4,-0.2987,91.96,-0.0794,49.2,2,0,0,2
91.41,-0.257,94.85,-0.1043,41.0,2,0,0,2
93.91,-0.1977,96.56,-0.0542,49.11,0,0,0,0
96.8,-0.0027,92.83,-0.1127,39.54,0,0,0,0
99.94,-0.0204,94.85,-0.1025,44.94,0,0,0,0
98.25,0.0164,63.58,0.0843,42.9,0,2,0,2
85.15,0.487,91.76,0.0306,35.3,1,0,0,1
133.17,0.1031,128.33,-0.1235,36.69,3,3,0,3
93.25,0.2089,86.29,0.1843,21.46,0,0,2,2
94.05,0.1816,111.33,0.0639,51.07,0,1,1,1
87.14,0.1214,85.69,0.0478,69.47,0,0,3,3
94.63,0.3797,86.41,0.0846,39.12,1,0,0,1
93.53,0.0431,99.86,0.0554,40.95,0,0,0,0
101.12,0.3932,87.15,0.03,37.44,1,0,0,1
89.37,-0.3404,96.63,-0.0268,38.78,2,0,0,2
96.04,-0.1918,93.64,0.013,28.85,0,0,2,2
83.53,0.1011,89.35,-0.0521,48.77,2,0,0,2
91.07,0.1336,109.0,-0.0485,42.57,0,1,0,1
85.88,-0.0439,85.8,-0.1071,21.81,0,0,2,2
85.3,-0.0962,97.47,0.108,38.24,0,0,0,0
83.82,-0.1586,95.83,-0.0998,37.08,2,0,0,2
132.93,0.0814,141.15,0.1486,53.87,3,3,1,3
55.88,0.81,40.23,-0.0179,70.51,3,3,3,3
91.3,0.0353,71.61,0.108,33.02,0,2,0,2
91.32,-0.1299,106.24,0.0993,43.39,0,1,0,1
96.84,0.2663,97.13,-0.1358,70.16,1,0,3,3
74.29,-0.314,91.83,-0.077,48.85,2,0,0,2
113.59,-0.1038,88.62,-0.0645,28.47,1,0,2,1
88.65,-0.1973,110.87,-0.0166,37.07,0,1,0,1
86.73,-0.533,83.18,0.1171,37.66,2,0,0,2
91.12,0.217,91.29,-0.0803,80.7,0,0,3,3
110.5,0.1774,86.46,0.0398,46.29,1,0,0,1
86.79,0.1321,90.73,-0.064,33.15,0,0,0,0
90.0,0.0076,92.41,-0.0137,23.06,0,0,2,2
86.67,-0.1198,81.69,0.0142,39.0,0,0,0,0
116.14,0.1618,142.81,-0.0783,46.86,3,3,0,3
93.69,0.1535,86.6,0.0707,33.39,0,0,0,0
90.33,0.0,85.76,-0.1184,57.19,0,0,1,1
92.21,-0.2109,74.18,0.1116,48.05,0,2,0,2
95.93,-0.7472,87.21,0.105,46.81,3,0,0,3
88.57,0.0601,94.07,-0.059,37.25,0,0,0,0
92.77,0.0832,99.43,0.1916,32.72,0,0,0,0
98.33,0.5384,82.1,0.1195,44.01,1,0,0,1
101.05,0.1381,81.46,0.098,32.45,1,0,0,1
108.74,-0.2335,85.93,-0.062,47.09,1,0,0,1
92.61,-0.2,88.35,0.1664,28.56,0,0,2,2
90.3,-0.0089,65.04,-0.0387,44.92,0,2,0,2
148.07,-0.133,142.56,0.155,49.59,3,3,0,3
90.99,-0.0387,102.47,0.0315,57.45,0,1,1,1
74.03,0.1237,95.14,-0.0374,41.87,2,0,0,2
48.95,0.0946,88.84,0.1637,40.75,3,0,0,3
90.74,0.6042,84.53,0.0233,43.61,3,0,0,3
86.99,0.2831,91.79,-0.0861,38.19,1,0,0,1
59.47,0.8262,53.86,0.0845,80.15,3,3,3,3
85.97,-0.2531,111.78,0.0948,34.67,2,1,0,1
98.07,0.4793,98.13,-0.0857,40.08,1,0,0,1
98.84,0.3121,90.36,-0.1149,32.07,1,0,0,1
94.51,-0.7493,91.49,-0.1723,39.1,3,0,0,3
64.17,0.8431,39.53,-0.066,82.75,3,3,3,3
90.5,-0.5165,88.92,0.1165,47.49,2,0,0,2
89.35,-0.567,90.44,0.1261,43.78,3,0,0,3
105.49,0.0812,77.2,-0.1239,40.91,1,2,0,1
99.21,0.1522,81.5,0.1029,77.2,0,0,3,3
92.61,0.0284,89.88,0.149,23.85,0,0,2,2
95.4,0.8382,99.33,-0.0171,45.03,3,0,0,3
86.47,0.3124,84.18,-0.017,70.89,1,0,3,3
93.36,-0.1799,76.71,-0.1504,48.02,0,2,0,2
88.88,-0.5392,91.2,-0.1373,44.43,2,0,0,2
87.19,0.5062,89.41,-0.1405,41.99,1,0,0,1
70.82,0.5022,37.99,0.0139,75.73,1,3,3,3
87.59,-0.3534,96.05,0.1106,33.93,2,0,0,2
97.13,0.2643,110.09,0.0942,42.21,1,1,0,1
91.69,-0.4633,89.2,0.1253,41.59,2,0,0,2
89.8,-0.3878,91.23,0.0764,25.81,2,0,2,2
95.92,0.4202,93.19,0.0065,32.78,1,0,0,1
93.23,0.0679,98.67,-0.1318,33.18,0,0,0,0
93.02,0.1576,95.27,0.0499,44.83,0,0,0,0
124.49,0.0931,135.44,-0.063,34.39,3,3,0,3
93.02,-0.0322,61.56,-0.0998,36.58,0,2,0,2
58.09,0.6887,54.1,-0.0737,75.48,3,3,3,3
91.19,0.0657,61.59,0.0643,33.59,0,2,0,2
44.97,0.6685,58.09,-0.1702,67.03,3,3,3,3
87.18,0.5728,84.68,-0.0352,42.97,3,0,0,3
83.38,0.1082,98.34,0.0699,48.02,2,0,0,2
93.05,-0.0864,84.61,-0.0401,38.43,0,0,0,0
92.77,0.6898,93.58,0.0718,32.95,3,0,0,3
100.0,-0.1869,83.45,0.1088,80.61,0,0,3,3
92.64,0.4996,81.1,0.0007,36.24,1,0,0,1
98.37,0.1699,85.3,0.0504,35.63,0,0,0,0
92.52,-0.6923,94.02,0.0098,29.45,3,0,3,3
94.78,0.0581,86.64,0.0352,35.52,0,0,0,0
109.22,-0.1646,96.01,0.1202,31.84,1,0,0,1
90.42,-0.0547,82.74,0.0195,31.22,0,0,0,0
90.43,0.054,110.98,-0.1399,38.41,0,1,0,1
90.25,0.0437,85.62,-0.1855,43.46,0,0,0,0
94.14,0.0663,105.46,0.1786,34.28,0,1,0,1
92.91,0.0556,82.33,0.1125,48.94,0,0,0,0
87.97,-0.1635,91.45,-0.0781,43.71,0,0,0,0
41.93,0.8558,51.77,-0.1918,72.48,3,3,3,3
93.92,0.167,90.05,0.0913,78.95,0,0,3,3
97.27,-0.0996,84.57,0.0758,22.95,0,0,2,2
94.51,0.088,82.43,-0.0087,36.06,0,0,0,0
87.23,0.0987,85.85,0.0852,30.21,0,0,0,0
67.25,0.9244,41.8,0.0668,74.68,3,3,3,3
138.38,-0.0463,124.62,0.0388,42.44,3,3,0,3
118.32,-0.0468,131.49,-0.1976,31.15,3,3,0,3
93.37,0.7728,83.83,0.0134,43.08,3,0,0,3
87.67,0.1712,84.82,0.0834,40.81,0,0,0,0
72.57,-0.3142,76.48,0.0158,15.48,2,2,2,2
97.16,0.1555,72.97,-0.1229,45.63,0,2,0,2
99.78,-0.148,89.29,0.0452,28.9,0,0,2,2
88.37,0.1481,82.23,-0.0318,41.45,0,0,0,0
97.3,-0.2296,93.1,-0.0013,49.79,0,0,0,0
65.14,0.0409,100.65,-0.0571,45.07,3,3,0,3
140.12,-0.1702,121.21,-0.1212,27.17,3,3,2,3
85.3,0.1971,85.06,-0.0474,66.9,0,0,3,3
92.6,-0.0844,82.36,-0.0896,34.51,0,0,0,0
77.03,-0.3304,66.04,0.0821,17.94,2,2,2,2
96.44,0.1012,79.0,0.029,30.31,0,2,0,2
90.87,0.3747,83.04,0.1045,30.47,1,0,0,1
99.73,-0.0865,102.7,-0.1539,35.06,0,1,0,1
58.82,0.6665,39.52,-0.2536,71.07,3,3,3,3
84.68,-0.4137,94.77,-0.0238,46.16,2,0,0,2
49.64,0.0342,101.48,0.1033,50.84,3,1,3,3
96.33,-0.6112,97.45,0.1078,34.18,3,0,0,3
101.89,0.3863,93.3,0.0671,47.05,1,0,0,1
95.82,0.0615,80.3,-0.061,36.28,0,0,0,0
83.22,-0.4919,82.67,-0.0706,39.51,2,0,0,2
85.48,-0.138,90.3,-0.2305,36.94,0,0,0,0
97.22,0.1721,75.02,0.0659,30.87,0,2,0,2
76.37,-0.4256,69.7,0.1357,20.56,2,2,2,2
93.27,-0.0347,78.88,-0.0345,40.55,0,2,0,2
96.65,0.0546,88.94,0.0617,42.13,0,0,0,0
88.56,0.0355,111.29,-0.0149,47.08,0,1,0,1
104.47,-0.1276,93.48,-0.1409,33.66,1,0,0,1
59.46,0.8415,36.13,-0.098,75.25,3,3,3,3
57.43,-0.0056,101.63,-0.226,37.03,3,1,0,3
89.71,-0.1404,83.08,0.1317,33.78,0,0,0,0
95.84,-0.0085,94.8,0.0971,44.71,0,0,0,0
97.82,0.202,88.6,0.1418,51.8,0,0,1,1
70.87,-0.535,64.34,-0.0823,17.69,2,2,2,2
69.81,-0.3589,63.83,0.0498,17.85,2,2,2,2
105.86,0.0619,101.34,0.1038,38.97,1,1,0,1
101.88,-0.5318,96.27,0.0095,33.84,2,0,0,2
94.71,0.6771,86.66,0.0557,54.01,3,0,1,3
70.25,-0.3399,74.42,0.0555,17.67,2,2,2,2
98.7,-0.0426,101.88,0.0572,48.27,0,1,0,1
97.55,-0.0739,84.13,0.1232,40.55,0,0,0,0
101.09,0.4741,89.63,-0.0406,32.82,1,0,0,1
94.26,0.165,86.14,-0.1267,67.35,0,0,3,3
88.25,0.3565,86.31,-0.1287,33.7,1,0,0,1
91.59,0.1322,96.39,0.0985,39.84,0,0,0,0
100.26,0.3759,95.42,0.0755,48.95,1,0,0,1
44.37,0.7678,44.55,0.0479,69.26,3,3,3,3
92.53,-0.421,84.52,0.0426,32.3,2,0,0,2
77.97,0.1335,80.07,-0.0145,26.09,2,0,2,2
88.83,-0.0999,94.53,-0.1008,41.24,0,0,0,0
93.39,0.1626,69.13,0.1818,43.54,0,2,0,2
90.16,0.1921,84.6,0.004,43.64,0,0,0,0
112.62,0.5181,108.34,0.0331,52.51,1,1,1,1
92.73,0.0446,84.93,0.1203,44.88,0,0,0,0
94.11,0.124,78.62,-0.0358,35.91,0,2,0,2
92.07,0.4271,86.89,0.2375,39.15,1,0,0,1
102.05,0.3619,94.8,0.0603,44.49,1,0,0,1
65.81,0.5004,36.91,-0.0064,84.93,1,3,3,3
93.84,-0.8615,88.61,-0.1091,37.46,3,0,0,3
98.01,0.2176,65.45,0.1856,45.23,0,2,0,2
94.07,0.4985,80.43,-0.1532,40.77,1,0,0,1
92.84,0.3965,92.68,0.058,49.09,1,0,0,1
62.2,0.5739,38.63,-0.2089,78.13,3,3,3,3
90.38,-0.222,88.29,-0.0862,39.24,0,0,0,0
101.97,0.4721,90.65,0.0681,43.99,1,0,0,1
106.7,0.1517,82.67,-0.0752,31.45,1,0,0,1
93.12,-0.0713,85.49,0.0335,47.96,0,0,0,0
93.13,-0.3935,87.27,0.1909,32.16,2,0,0,2
80.97,0.1595,93.64,-0.2057,37.19,2,0,0,2
89.77,0.0587,98.84,-0.1021,67.88,0,0,3,3
88.22,0.2622,86.89,0.0374,41.22,1,0,0,1
94.54,-0.0659,82.94,-0.055,40.65,0,0,0,0
106.97,-0.09,85.12,0.1711,36.0,1,0,0,1
90.06,0.0837,82.92,0.1203,45.15,0,0,0,0
93.13,-0.1264,81.88,-0.098,30.85,0,0,0,0
111.03,0.166,123.1,-0.0912,51.54,1,3,1,3
86.99,-0.1739,83.05,0.0079,45.49,0,0,0,0
101.09,-0.7704,90.49,0.1372,50.82,3,0,3,3
96.04,0.0869,90.33,0.1385,46.27,0,0,0,0
86.33,-0.0131,78.52,0.0705,47.77,0,2,0,2
95.43,-0.0755,83.19,0.0065,38.79,0,0,0,0
98.32,0.0471,68.59,-0.0815,38.18,0,2,0,2
88.74,-0.0447,94.1,0.0677,75.54,0,0,3,3
95.49,0.2255,88.11,-0.1321,39.89,0,0,0,0
87.29,0.2522,91.73,-0.1405,37.87,1,0,0,1
132.73,-0.2067,124.42,-0.127,32.1,3,3,0,3
99.2,-0.2086,93.66,0.006,44.64,0,0,0,0
108.5,0.2485,81.46,-0.062,40.7,1,0,0,1
100.72,0.4706,104.03,-0.0116,59.41,1,1,1,1
93.16,0.1919,94.98,0.0626,48.83,0,0,0,0
98.25,-0.1045,83.04,-0.1039,40.53,0,0,0,0
95.85,-0.1517,82.63,0.189,25.23,0,0,2,2
97.36,0.2107,81.05,-0.0775,71.77,0,0,3,3
89.12,-0.6692,96.88,-0.0224,47.3,3,0,0,3
61.3,-0.0911,100.05,-0.1092,39.61,3,3,0,3
92.09,0.154,88.84,0.0278,31.63,0,0,0,0
93.31,-0.3878,94.38,0.1908,40.26,2,0,0,2
92.57,0.6333,78.93,-0.2038,38.42,3,2,0,3
91.1,0.6193,92.23,0.0029,32.11,3,0,0,3
85.21,0.189,91.46,0.0778,39.72,0,0,0,0
91.25,0.7642,90.86,-0.0609,31.26,3,0,0,3
99.0,0.0602,83.93,0.0663,38.46,0,0,0,0
87.39,0.0588,97.09,-0.0184,27.66,0,0,2,2
93.8,-0.2015,107.22,-0.1389,30.09,0,1,0,1
94.43,-0.061,85.33,0.0529,45.32,0,0,0,0
87.89,-0.4003,93.88,-0.0004,37.89,2,0,0,2
104.35,-0.1995,94.47,-0.0972,28.6,1,0,2,1
95.21,0.1372,86.78,-0.1225,39.22,0,0,0,0
96.47,-0.1158,72.83,0.0201,44.27,0,2,0,2
68.11,0.8593,53.37,-0.2508,74.76,3,3,3,3
86.15,0.1198,80.78,0.0631,34.72,0,0,0,0
97.44,0.6678,89.57,-0.1351,30.94,3,0,0,3
88.85,0.2887,98.58,-0.0968,49.79,1,0,0,1
58.1,0.8171,51.8,0.0959,79.73,3,3,3,3
85.85,0.8313,95.56,-0.0028,33.46,3,0,0,3
56.37,0.8927,48.64,0.013,78.11,3,3,3,3
98.82,0.0217,93.87,-0.1305,46.14,0,0,0,0
60.04,-0.0335,79.25,-0.1577,49.98,3,3,0,3
96.36,0.1898,86.34,-0.0493,70.81,0,0,3,3
96.61,-0.0229,109.46,0.006,47.56,0,1,0,1
80.12,-0.1149,92.73,0.0606,36.58,2,0,0,2
94.82,0.095,84.12,-0.1292,67.41,0,0,3,3
92.64,0.0673,92.57,-0.0036,47.79,0,0,0,0
67.9,0.5842,46.07,0.1397,83.47,3,3,3,3
99.78,-0.0604,87.21,-0.0132,43.62,0,0,0,0
83.1,-0.3036,71.64,0.0417,23.84,2,2,2,2
86.43,-0.0367,88.16,0.0915,31.6,0,0,0,0
86.87,-0.1698,63.64,-0.1754,44.41,0,2,0,2
99.39,-0.1601,64.04,0.0843,40.98,0,2,0,2
96.9,-0.1678,83.76,0.0505,55.14,0,0,1,1
97.16,-0.3195,82.04,0.1021,46.07,2,0,0,2
90.03,-0.0432,63.55,0.0499,35.0,0,2,0,2
91.39,-0.5943,94.2,-0.1166,39.07,3,0,0,3
107.45,-0.1865,85.57,0.0606,43.6,1,0,0,1
114.44,-0.1651,84.42,0.1083,37.23,1,0,0,1
86.27,0.2328,87.63,0.0496,40.21,0,0,0,0
52.36,0.5816,49.36,0.0529,69.04,3,3,3,3
106.12,-0.0183,95.93,-0.1514,32.57,1,0,0,1
95.59,0.1662,85.0,-0.0328,22.47,0,0,2,2
96.92,-0.0418,92.19,0.1037,46.65,0,0,0,0
82.0,0.1337,96.9,0.1579,35.31,2,0,0,2
86.8,0.0742,64.94,0.088,45.01,0,2,0,2
92.37,-0.0418,97.26,0.003,34.15,0,0,0,0
82.71,-0.7945,102.52,-0.169,34.36,3,1,0,3
103.01,-0.0051,85.27,0.036,38.23,1,0,0,1
66.28,0.4371,39.7,-0.0144,73.24,1,3,3,3
84.89,-0.9368,95.89,0.1436,45.14,3,0,0,3
94.18,0.1178,99.27,-0.0748,19.13,0,0,2,2
86.58,-0.1373,103.12,-0.1129,32.97,0,1,0,1
80.78,-0.1135,96.98,-0.0306,47.8,2,0,0,2
87.23,-0.2123,94.3,0.0561,25.08,0,0,2,2
88.21,0.1344,91.95,0.0817,42.88,0,0,0,0
93.91,-0.0347,101.33,0.0418,41.4,0,1,0,1
106.14,-0.1273,96.79,-0.0725,32.19,1,0,0,1
80.91,-0.1567,84.83,-0.0505,39.72,2,0,0,2
86.93,0.3709,87.59,0.0541,42.13,1,0,0,1
78.36,-0.0828,87.93,-0.0863,38.14,2,0,0,2
60.84,0.9008,43.42,0.087,70.22,3,3,3,3
95.28,-0.2751,82.6,-0.0217,41.25,2,0,0,2
68.71,0.0708,92.8,0.002,41.97,3,0,0,3
89.66,-0.383,94.79,0.0198,34.73,2,0,0,2
66.58,0.8731,50.02,0.1702,76.38,3,3,3,3
87.82,0.0467,95.19,0.0972,60.16,0,0,1,1
91.58,-0.6128,80.08,-0.0609,37.52,3,0,0,3
92.67,-0.1002,85.5,0.1028,22.53,0,0,2,2
96.07,-0.2108,77.54,0.1753,79.61,0,2,3,3
92.61,-0.0118,88.16,-0.0667,46.18,0,0,0,0
93.1,-0.2066,88.3,0.0618,40.58,0,0,0,0
56.16,-0.0077,88.98,0.0018,47.72,3,0,0,3
94.91,0.1792,76.91,-0.0747,37.54,0,2,0,2
73.34,-0.213,95.04,0.0355,38.29,2,0,0,2
103.25,0.7698,80.27,0.0327,32.8,3,0,0,3
88.22,0.1242,103.29,0.0119,40.2,0,1,0,1
103.46,0.8366,81.8,0.1536,31.97,3,0,0,3
54.36,-0.0432,91.91,0.0949,49.22,3,0,0,3
84.19,0.5108,82.66,-0.084,42.97,1,0,0,1
111.17,-0.123,105.25,-0.0181,33.89,1,1,0,1
87.9,0.4599,85.76,-0.0327,45.32,1,0,0,1
91.81,-0.1358,83.87,-0.1635,30.93,0,0,0,0
92.18,0.1847,114.61,-0.142,43.85,0,1,0,1
89.86,0.4888,93.69,-0.0957,48.09,1,0,0,1
107.88,-0.0538,94.22,0.014,30.41,1,0,0,1
80.57,0.1036,85.65,0.0474,36.01,2,0,0,2
87.51,0.0751,83.58,0.1191,33.24,0,0,0,0
90.34,0.7598,99.72,-0.0161,30.71,3,0,0,3
